product_id,sku,upc,product_name,category,subcategory,brand,prescription_required,controlled_category,unit_cost,retail_price,gross_margin_percent,reorder_point,vendor_id,status
PRD-00748,SKU-10748,100000000748,Coke Zero 20ozTravel,Beverages,Juice,CareFirst,False,None,26.8,40.96,34.6,10,VND-003,Active
PRD-00749,SKU-10749,100000000749,Soup100 Count,Grocery,Breakfast,HomeEase,False,None,14.11,19.74,28.5,16,VND-032,Active
PRD-00750,SKU-10750,100000000750,CalciumValue Pack,Vitamins & Supplements,Minerals,HomeEase,False,None,5.54,8.07,31.4,23,VND-016,Active
PRD-00751,SKU-10751,100000000751,Snickers Bar50 Count,Snacks,Protein Bars,ValueCare,False,None,22.79,38.95,41.5,35,VND-002,Active
PRD-00752,SKU-10752,100000000752,Pain Relief TabletsLarge,OTC Medication,Allergy,HealthPlus,False,None,27.73,37.68,26.4,11,VND-034,Active
PRD-00753,SKU-10753,100000000753,Gummy Candy50 Count,Snacks,Chips,HomeEase,False,None,8.73,12.02,27.4,9,VND-032,Active
PRD-00754,SKU-10754,100000000754,Wrist Brace50 Count,Medical Supplies,Glucose Monitoring,MedCheck,False,None,2.32,4.47,48.1,5,VND-012,Active
PRD-00755,SKU-10755,100000000755,Face Masks,Medical Supplies,Glucose Monitoring,BrightSmile,False,None,16.37,23.6,30.6,7,VND-007,Active
PRD-00756,SKU-10756,100000000756,Fish Oil50 Count,Vitamins & Supplements,Minerals,PureHealth,False,None,8.3,17.13,51.5,15,VND-026,Active
PRD-00757,SKU-10757,100000000757,Disinfecting Wipes50 Count,Household,Cleaning,CareFirst,False,None,19.45,30.21,35.6,29,VND-003,Active
PRD-00758,SKU-10758,100000000758,Holiday Candy,Seasonal,Holiday,PureHealth,False,None,4.89,6.95,29.7,10,VND-024,Active
PRD-00759,SKU-10759,100000000759,Energy DrinkValue Pack,Beverages,Water,HealthPlus,False,None,32.45,44.06,26.3,30,VND-025,Active
PRD-00760,SKU-10760,100000000760,Conditioner,Personal Care,Oral Care,HealthPlus,False,None,0.97,1.4,30.9,27,VND-019,Active
PRD-00761,SKU-10761,100000000761,Pasta SauceValue Pack,Grocery,Condiments,FreshWay,False,None,7.81,14.49,46.1,19,VND-027,Active
PRD-00762,SKU-10762,100000000762,Elastic Wrap100 Count,First Aid,Antiseptic,ValueCare,False,None,2.04,2.95,30.9,24,VND-006,Active
PRD-00763,SKU-10763,100000000763,Face MasksTravel,Medical Supplies,Braces,HealthPlus,False,None,0.91,1.35,32.8,21,VND-007,Active
PRD-00764,SKU-10764,100000000764,School Supplies50 Count,Seasonal,Back to School,GlowUp,False,None,8.26,16.66,50.4,11,VND-018,Active
PRD-00765,SKU-10765,100000000765,Pain Relief TabletsValue Pack,OTC Medication,Cold & Flu,ValueCare,False,None,24.22,56.28,57.0,20,VND-012,Active
PRD-00766,SKU-10766,100000000766,Crest Toothpaste100 Count,Personal Care,Oral Care,WellLife,False,None,13.22,19.42,31.9,15,VND-030,Active
PRD-00767,SKU-10767,100000000767,Nasal Spray,OTC Medication,Pain Relief,UnityCare,False,None,32.43,46.87,30.8,20,VND-033,Active
PRD-00768,SKU-10768,100000000768,Vitamin C100 Count,Vitamins & Supplements,Multivitamins,PureHealth,False,None,15.99,28.62,44.1,11,VND-021,Active
PRD-00769,SKU-10769,100000000769,Gauze PadsValue Pack,First Aid,Bandages,CareFirst,False,None,4.11,8.11,49.3,17,VND-015,Active
PRD-00770,SKU-10770,100000000770,Fish OilTravel,Vitamins & Supplements,Minerals,CareFirst,False,None,2.61,4.31,39.4,34,VND-030,Active
PRD-00771,SKU-10771,100000000771,ShampooValue Pack,Personal Care,Deodorant,DailyChoice,False,None,16.43,23.95,31.4,13,VND-013,Active
PRD-00772,SKU-10772,100000000772,Paper Towels100 Count,Household,Paper Goods,HealthPlus,False,None,20.23,30.77,34.3,32,VND-030,Active
PRD-00773,SKU-10773,100000000773,Potato ChipsLarge,Snacks,Protein Bars,MedCheck,False,None,8.28,12.69,34.7,30,VND-011,Active
PRD-00774,SKU-10774,100000000774,SunscreenTravel,Seasonal,Holiday,CareFirst,False,None,30.1,51.14,41.1,23,VND-031,Active
PRD-00775,SKU-10775,100000000775,Snickers Bar100 Count,Snacks,Cookies,CareFirst,False,None,15.41,33.35,53.8,15,VND-028,Active
PRD-00776,SKU-10776,100000000776,School SuppliesValue Pack,Seasonal,Holiday,PureHealth,False,None,32.05,70.66,54.6,6,VND-003,Active
PRD-00777,SKU-10777,100000000777,Protein Bar50 Count,Snacks,Candy,HomeEase,False,None,14.26,29.54,51.7,31,VND-007,Active
PRD-00778,SKU-10778,100000000778,Potato Chips,Snacks,Protein Bars,HomeEase,False,None,19.88,26.65,25.4,18,VND-014,Active
PRD-00779,SKU-10779,100000000779,ShampooValue Pack,Personal Care,Skin Care,ValueCare,False,None,22.93,31.84,28.0,26,VND-020,Active
PRD-00780,SKU-10780,100000000780,Body Wash100 Count,Personal Care,Deodorant,ValueCare,False,None,20.74,48.48,57.2,29,VND-009,Active
PRD-00781,SKU-10781,100000000781,Mock Rx Product BLarge,Prescription Medication,Maintenance Rx,UnityCare,True,None,22.22,42.92,48.2,32,VND-005,Active
PRD-00782,SKU-10782,100000000782,Oatmeal,Grocery,Canned Goods,HomeEase,False,None,10.91,21.75,49.8,35,VND-035,Active
PRD-00783,SKU-10783,100000000783,Hand Warmers,Seasonal,Holiday,UnityCare,False,None,22.0,34.42,36.1,21,VND-024,Active
PRD-00784,SKU-10784,100000000784,Antacid ChewablesLarge,OTC Medication,Pain Relief,DailyChoice,False,None,16.69,22.66,26.3,10,VND-005,Active
PRD-00785,SKU-10785,100000000785,Bottled WaterLarge,Beverages,Water,ValueCare,False,None,8.92,12.52,28.7,28,VND-014,Active
PRD-00786,SKU-10786,100000000786,Mock Rx Product CLarge,Prescription Medication,Brand Rx,PureHealth,True,None,31.5,53.95,41.6,13,VND-004,Active
PRD-00787,SKU-10787,100000000787,Daily MultivitaminTravel,Vitamins & Supplements,Vitamin C,HealthPlus,False,None,17.4,30.2,42.4,20,VND-035,Active
PRD-00788,SKU-10788,100000000788,Wrist Brace50 Count,Medical Supplies,Braces,HomeEase,False,None,13.36,25.31,47.2,30,VND-005,Active
PRD-00789,SKU-10789,100000000789,Bandage Pack,First Aid,Supports,HealthPlus,False,None,14.13,20.45,30.9,8,VND-011,Active
PRD-00790,SKU-10790,100000000790,Body LotionValue Pack,Beauty,Cosmetics,FreshWay,False,None,17.75,38.48,53.9,35,VND-002,Active
PRD-00791,SKU-10791,100000000791,Body Lotion50 Count,Beauty,Fragrance,PureHealth,False,None,32.66,55.02,40.6,19,VND-002,Active
PRD-00792,SKU-10792,100000000792,Face Cleanser,Beauty,Facial Care,FreshWay,False,None,30.61,45.46,32.7,25,VND-022,Active
PRD-00793,SKU-10793,100000000793,Pasta Sauce100 Count,Grocery,Canned Goods,GlowUp,False,None,27.7,46.98,41.0,27,VND-034,Active
PRD-00794,SKU-10794,100000000794,Energy DrinkLarge,Beverages,Energy Drinks,WellLife,False,None,20.18,44.49,54.6,10,VND-017,Active
PRD-00795,SKU-10795,100000000795,Gauze PadsLarge,First Aid,Supports,DailyChoice,False,None,27.11,36.92,26.6,14,VND-030,Active
PRD-00796,SKU-10796,100000000796,Deodorant50 Count,Personal Care,Hair Care,HomeEase,False,None,10.52,24.53,57.1,27,VND-010,Active
PRD-00797,SKU-10797,100000000797,Crest Toothpaste,Personal Care,Hair Care,ValueCare,False,None,34.79,62.08,44.0,13,VND-024,Active
PRD-00798,SKU-10798,100000000798,Body Wash100 Count,Personal Care,Hair Care,DailyChoice,False,None,1.94,3.01,35.5,9,VND-024,Active
PRD-00799,SKU-10799,100000000799,Trail MixLarge,Snacks,Chips,ValueCare,False,None,4.91,6.62,25.8,29,VND-010,Active
PRD-00800,SKU-10800,100000000800,Potato Chips,Snacks,Cookies,FreshWay,False,None,33.98,59.64,43.0,15,VND-019,Active
